gene	contig	start	stop	strand	family	nb_copy_in_org	partition	persistent_neighbors	shell_neighbors	cloud_neighbors
GCA_000152525.1_ASM15252v1_genomic_CDS_5443	CH482383.1	5876819	5878453	+	GCA_000705155.1_RH_utaHolly_2_genomic_CDS_0421	1	shell	0	2	2
GCA_000152525.1_ASM15252v1_genomic_CDS_5444	CH482383.1	5878477	5880324	+	GCA_000558345.1_MDR_VRFPA09_genomic_CDS_4719	1	shell	0	5	1
GCA_000152525.1_ASM15252v1_genomic_CDS_5445	CH482383.1	5880335	5880754	+	GCA_000275925.1_ASM27592v1_genomic_CDS_5879	1	shell	0	6	3
GCA_000152525.1_ASM15252v1_genomic_CDS_5446	CH482383.1	5880763	5881509	+	GCA_000705215.1_RH_utaHolly_4_genomic_CDS_3488	1	shell	0	5	2
GCA_000152525.1_ASM15252v1_genomic_CDS_5447	CH482383.1	5881577	5883283	+	GCA_001465155.1_ASM146515v1_genomic_CDS_5484	1	shell	0	4	2
GCA_000152525.1_ASM15252v1_genomic_CDS_5448	CH482383.1	5883303	5883980	+	GCA_001547575.1_ASM154757v1_genomic_CDS_5733	1	shell	0	2	1
GCA_000152525.1_ASM15252v1_genomic_CDS_5449	CH482383.1	5884009	5885436	+	GCA_000152525.1_ASM15252v1_genomic_CDS_5449	1	cloud	0	2	0
GCA_000152525.1_ASM15252v1_genomic_CDS_5450	CH482383.1	5885436	5885861	+	GCA_000412735.1_pagenome_genomic_CDS_4639	1	shell	0	2	1
GCA_000152525.1_ASM15252v1_genomic_CDS_5451	CH482383.1	5885871	5886857	+	GCA_000467675.1_PseVRFPA03_genomic_CDS_3137	1	shell	0	4	0
GCA_000152525.1_ASM15252v1_genomic_CDS_5452	CH482383.1	5886929	5887594	+	GCA_000467675.1_PseVRFPA03_genomic_CDS_3138	1	shell	0	2	1
GCA_000152525.1_ASM15252v1_genomic_CDS_5453	CH482383.1	5887577	5888482	-	GCA_000152525.1_ASM15252v1_genomic_CDS_5453	1	shell	0	2	1
GCA_000152525.1_ASM15252v1_genomic_CDS_5454	CH482383.1	5888561	5889877	-	GCA_002025755.1_ASM202575v1_genomic_CDS_2224	1	shell	0	4	3
GCA_000152525.1_ASM15252v1_genomic_CDS_5455	CH482383.1	5889948	5891342	-	GCA_000412735.1_pagenome_genomic_CDS_4634	1	shell	0	4	3
GCA_000152525.1_ASM15252v1_genomic_CDS_5456	CH482383.1	5891469	5892089	-	GCA_001036075.1_ASM103607v1_genomic_CDS_0484	1	shell	0	3	4
GCA_000152525.1_ASM15252v1_genomic_CDS_5457	CH482383.1	5892123	5893025	-	GCA_000572265.1_PA01_BK1_genomic_CDS_4854	1	shell	0	3	3
GCA_000152525.1_ASM15252v1_genomic_CDS_5458	CH482383.1	5893280	5893918	-	GCA_000572265.1_PA01_BK1_genomic_CDS_4853	1	shell	0	2	0
GCA_000152525.1_ASM15252v1_genomic_CDS_5459	CH482383.1	5894011	5894790	-	GCA_000572265.1_PA01_BK1_genomic_CDS_4852	1	shell	0	2	2
GCA_000152525.1_ASM15252v1_genomic_CDS_5460	CH482383.1	5895076	5895930	-	GCA_001452885.1_WH-SGI-V-07252_genomic_CDS_3716	1	shell	0	2	2
GCA_000152525.1_ASM15252v1_genomic_CDS_5461	CH482383.1	5896046	5896342	+	GCA_000399805.1_Pseudoaeru02_genomic_CDS_1275	1	shell	0	2	2
GCA_000152525.1_ASM15252v1_genomic_CDS_5462	CH482383.1	5896387	5896782	+	GCA_000705215.1_RH_utaHolly_4_genomic_CDS_3505	1	shell	0	2	0
GCA_000152525.1_ASM15252v1_genomic_CDS_5463	CH482383.1	5896826	5897332	-	GCA_000531435.1_PA38182_genomic_CDS_6349	1	shell	0	2	0
GCA_000152525.1_ASM15252v1_genomic_CDS_5464	CH482383.1	5897392	5897649	-	GCA_000258285.1_ASM25828v1_genomic_CDS_1846	1	shell	0	3	1
GCA_000152525.1_ASM15252v1_genomic_CDS_5465	CH482383.1	5897989	5898282	+	GCA_000987945.1_ASM98794v1_genomic_CDS_3798	1	shell	0	2	0
GCA_000152525.1_ASM15252v1_genomic_CDS_5466	CH482383.1	5898568	5898999	+	GCA_000152525.1_ASM15252v1_genomic_CDS_5466	1	shell	0	4	14
GCA_000152525.1_ASM15252v1_genomic_CDS_5467	CH482383.1	5899346	5900248	-	GCA_001036075.1_ASM103607v1_genomic_CDS_3496	1	shell	0	3	8
GCA_000152525.1_ASM15252v1_genomic_CDS_5468	CH482383.1	5900700	5901437	-	GCA_001036075.1_ASM103607v1_genomic_CDS_3497	1	shell	0	2	0
GCA_000152525.1_ASM15252v1_genomic_CDS_5469	CH482383.1	5901517	5902560	-	GCA_001036075.1_ASM103607v1_genomic_CDS_3498	1	shell	0	3	2
GCA_000152525.1_ASM15252v1_genomic_CDS_5470	CH482383.1	5902696	5903388	-	GCA_001451445.1_WH-SGI-V-07422_genomic_CDS_5633	1	shell	0	2	0
GCA_000152525.1_ASM15252v1_genomic_CDS_5471	CH482383.1	5903388	5903600	-	GCA_000751715.1_HGAP_corrected_genomic_CDS_1490	1	shell	0	2	0
GCA_000152525.1_ASM15252v1_genomic_CDS_5472	CH482383.1	5903681	5904496	-	GCA_000751715.1_HGAP_corrected_genomic_CDS_1491	1	shell	0	2	1
GCA_000152525.1_ASM15252v1_genomic_CDS_5473	CH482383.1	5904493	5905569	-	GCA_001045515.1_ASM104551v1_genomic_CDS_2968	1	shell	0	3	0
GCA_000152525.1_ASM15252v1_genomic_CDS_5474	CH482383.1	5905808	5905981	+	GCA_001045515.1_ASM104551v1_genomic_CDS_2969	1	shell	0	2	0
GCA_000152525.1_ASM15252v1_genomic_CDS_5475	CH482383.1	5906077	5906532	+	GCA_001465155.1_ASM146515v1_genomic_CDS_5512	1	shell	0	2	0
GCA_000152525.1_ASM15252v1_genomic_CDS_5476	CH482383.1	5906649	5906894	+	GCA_001007345.1_ASM100734v1_genomic_CDS_4262	1	shell	0	2	0
GCA_000152525.1_ASM15252v1_genomic_CDS_5477	CH482383.1	5907017	5907205	+	GCA_001450625.1_WH-SGI-V-07185_genomic_CDS_5582	1	shell	0	4	2
GCA_000152525.1_ASM15252v1_genomic_CDS_5478	CH482383.1	5907209	5908123	-	GCA_001007345.1_ASM100734v1_genomic_CDS_4260	1	shell	1	2	0
GCA_000152525.1_ASM15252v1_genomic_CDS_5479	CH482383.1	5908226	5910202	+	GCA_000825745.1_PAE221_genomic_CDS_1321	1	shell	1	5	3
GCA_000152525.1_ASM15252v1_genomic_CDS_5480	CH482383.1	5910237	5910878	-	GCA_001452885.1_WH-SGI-V-07252_genomic_CDS_3696	1	shell	0	3	2
GCA_000152525.1_ASM15252v1_genomic_CDS_5481	CH482383.1	5910994	5911638	-	GCA_000399805.1_Pseudoaeru02_genomic_CDS_1372	1	shell	0	3	1
GCA_000152525.1_ASM15252v1_genomic_CDS_5482	CH482383.1	5911695	5912591	-	GCA_000705155.1_RH_utaHolly_2_genomic_CDS_0294	1	shell	0	4	3
GCA_000152525.1_ASM15252v1_genomic_CDS_5483	CH482383.1	5912703	5913806	-	GCA_000705155.1_RH_utaHolly_2_genomic_CDS_0293	1	shell	0	2	2
GCA_000152525.1_ASM15252v1_genomic_CDS_5484	CH482383.1	5913865	5914683	-	GCA_000152525.1_ASM15252v1_genomic_CDS_5484	1	shell	0	2	6
GCA_000152525.1_ASM15252v1_genomic_CDS_5485	CH482383.1	5914749	5915912	-	GCA_001828745.1_ASM182874v1_genomic_CDS_3466	1	shell	0	4	4
GCA_000152525.1_ASM15252v1_genomic_CDS_5486	CH482383.1	5915924	5917432	-	GCA_000412735.1_pagenome_genomic_CDS_4602	1	shell	0	3	7
GCA_000152525.1_ASM15252v1_genomic_CDS_5487	CH482383.1	5917565	5918446	+	GCA_000572265.1_PA01_BK1_genomic_CDS_4820	1	shell	0	3	3
GCA_000152525.1_ASM15252v1_genomic_CDS_5488	CH482383.1	5918503	5919324	+	GCA_000505805.1_P.aer_PFK10_genomic_CDS_4438	1	shell	1	1	2
GCA_000152525.1_ASM15252v1_genomic_CDS_5489	CH482383.1	5919424	5920119	+	GCA_002263675.1_ASM226367v1_genomic_CDS_2939	1	persistent	1	5	28
GCA_000152525.1_ASM15252v1_genomic_CDS_5490	CH482383.1	5920246	5920407	-	GCA_000705195.1_RH_uta_asm_3_0324_genomic_CDS_1236	1	shell	2	1	2
GCA_000152525.1_ASM15252v1_genomic_CDS_5491	CH482383.1	5921232	5922749	-	GCA_000467065.1_ASM46706v1_genomic_CDS_4501	1	persistent	2	5	17
GCA_000152525.1_ASM15252v1_genomic_CDS_5492	CH482383.1	5922760	5923230	-	GCA_001007345.1_ASM100734v1_genomic_CDS_4245	1	shell	2	0	3
GCA_000152525.1_ASM15252v1_genomic_CDS_5493	CH482383.1	5923279	5924262	-	GCA_002208585.1_ASM220858v1_genomic_CDS_5916	1	persistent	1	4	21
GCA_000152525.1_ASM15252v1_genomic_CDS_5494	CH482383.1	5924292	5925575	-	GCA_001990445.1_ASM199044v1_genomic_CDS_3120	1	shell	3	3	1
GCA_000152525.1_ASM15252v1_genomic_CDS_5495	CH482383.1	5925786	5926457	+	GCA_001400275.1_PdaICMP9757_genomic_CDS_4447	1	persistent	1	4	21
GCA_000152525.1_ASM15252v1_genomic_CDS_5496	CH482383.1	5926450	5927832	+	GCA_000399805.1_Pseudoaeru02_genomic_CDS_1403	1	shell	1	1	0
GCA_000152525.1_ASM15252v1_genomic_CDS_5497	CH482383.1	5927840	5928676	-	GCA_001921095.1_TRN6622_genomic_CDS_4054	1	shell	0	2	15
GCA_000152525.1_ASM15252v1_genomic_CDS_5498	CH482383.1	5928777	5929721	-	GCA_000399805.1_Pseudoaeru02_genomic_CDS_1405	1	shell	1	2	2
GCA_000152525.1_ASM15252v1_genomic_CDS_5499	CH482383.1	5929994	5930248	+	GCA_001828745.1_ASM182874v1_genomic_CDS_2805	1	persistent	1	6	41
GCA_000152525.1_ASM15252v1_genomic_CDS_5500	CH482383.1	5930232	5930684	+	GCA_000399805.1_Pseudoaeru02_genomic_CDS_1407	1	shell	2	0	0
GCA_000152525.1_ASM15252v1_genomic_CDS_5501	CH482383.1	5930653	5932269	-	GCA_001401055.1_PsoICMP16925_genomic_CDS_0595	1	persistent	2	2	23
GCA_000152525.1_ASM15252v1_genomic_CDS_5502	CH482383.1	5932678	5933259	+	GCA_001465445.1_ADP0v1_genomic_CDS_0342	1	persistent	1	2	15
GCA_000152525.1_ASM15252v1_genomic_CDS_5503	CH482383.1	5933291	5933875	+	GCA_000733635.1_ASM73363v1_genomic_CDS_1197	1	shell	1	1	3
GCA_000152525.1_ASM15252v1_genomic_CDS_5504	CH482383.1	5933884	5934834	+	GCA_001914085.1_ASM191408v1_genomic_CDS_2716	1	shell	0	2	1
GCA_000152525.1_ASM15252v1_genomic_CDS_5505	CH482383.1	5934831	5935286	+	GCA_000987945.1_ASM98794v1_genomic_CDS_5016	1	shell	0	2	0
GCA_000152525.1_ASM15252v1_genomic_CDS_5506	CH482383.1	5935326	5936750	+	GCA_001465445.1_ADP0v1_genomic_CDS_0338	1	shell	1	3	5
GCA_000152525.1_ASM15252v1_genomic_CDS_5507	CH482383.1	5936900	5937442	+	GCA_000478865.2_ASM47886v2_genomic_CDS_0723	3	persistent	1	4	17
GCA_000152525.1_ASM15252v1_genomic_CDS_5508	CH482383.1	5937409	5938254	+	GCA_000478865.2_ASM47886v2_genomic_CDS_0723	3	persistent	1	4	17
GCA_000152525.1_ASM15252v1_genomic_CDS_5509	CH482383.1	5938380	5938709	+	GCA_000478865.2_ASM47886v2_genomic_CDS_0723	3	persistent	1	4	17
GCA_000152525.1_ASM15252v1_genomic_CDS_5510	CH482383.1	5939955	5940332	+	GCA_000558345.1_MDR_VRFPA09_genomic_CDS_4634	1	shell	3	0	2
GCA_000152525.1_ASM15252v1_genomic_CDS_5511	CH482383.1	5940329	5941018	+	GCA_000987945.1_ASM98794v1_genomic_CDS_2808	1	persistent	2	2	16
GCA_000152525.1_ASM15252v1_genomic_CDS_5512	CH482383.1	5941011	5941928	+	GCA_000496325.1_MDRPA05_genomic_CDS_0567	1	persistent	1	2	14
GCA_000152525.1_ASM15252v1_genomic_CDS_5513	CH482383.1	5941989	5942690	+	GCA_000496325.1_MDRPA05_genomic_CDS_0568	1	shell	2	0	0
GCA_000152525.1_ASM15252v1_genomic_CDS_5514	CH482383.1	5942683	5943429	+	GCA_000733615.1_ASM73361v1_genomic_CDS_4770	1	persistent	1	5	19
GCA_000152525.1_ASM15252v1_genomic_CDS_5515	CH482383.1	5943520	5944074	-	GCA_001007345.1_ASM100734v1_genomic_CDS_4221	1	shell	2	0	3
GCA_000152525.1_ASM15252v1_genomic_CDS_5516	CH482383.1	5944486	5945244	-	GCA_000152525.1_ASM15252v1_genomic_CDS_5516	1	persistent	1	4	27
GCA_000152525.1_ASM15252v1_genomic_CDS_5517	CH482383.1	5945331	5945903	-	GCA_000152525.1_ASM15252v1_genomic_CDS_5517	1	shell	1	1	1
GCA_000152525.1_ASM15252v1_genomic_CDS_5518	CH482383.1	5946035	5946787	-	GCA_000531435.1_PA38182_genomic_CDS_0795	1	shell	0	2	2
GCA_000152525.1_ASM15252v1_genomic_CDS_5519	CH482383.1	5946886	5947290	-	GCA_000335395.3_ASM33539v3_genomic_CDS_4155	1	shell	1	1	2
GCA_000152525.1_ASM15252v1_genomic_CDS_5520	CH482383.1	5947401	5949800	-	GCA_001269555.1_ASM126955v1_genomic_CDS_4599	1	persistent	0	8	44
GCA_000152525.1_ASM15252v1_genomic_CDS_5521	CH482383.1	5949991	5950743	+	GCA_000505805.1_P.aer_PFK10_genomic_CDS_4406	1	shell	1	1	3
GCA_000152525.1_ASM15252v1_genomic_CDS_5522	CH482383.1	5950864	5952927	-	GCA_000987945.1_ASM98794v1_genomic_CDS_5303	1	shell	2	2	6
GCA_000152525.1_ASM15252v1_genomic_CDS_5523	CH482383.1	5953391	5956573	+	GCA_000828755.1_ASM82875v1_genomic_CDS_3519	1	shell	1	2	6
GCA_000152525.1_ASM15252v1_genomic_CDS_5524	CH482383.1	5956885	5958405	+	GCA_000467045.1_ASM46704v1_genomic_CDS_1977	1	persistent	0	8	24
GCA_000152525.1_ASM15252v1_genomic_CDS_5525	CH482383.1	5958550	5959467	-	GCA_001452885.1_WH-SGI-V-07252_genomic_CDS_3652	1	shell	2	2	3
GCA_000152525.1_ASM15252v1_genomic_CDS_5526	CH482383.1	5959606	5960244	+	GCA_001452885.1_WH-SGI-V-07252_genomic_CDS_3651	1	shell	0	2	2
GCA_000152525.1_ASM15252v1_genomic_CDS_5527	CH482383.1	5960254	5960559	+	GCA_000399805.1_Pseudoaeru02_genomic_CDS_1435	1	shell	0	3	3
GCA_000152525.1_ASM15252v1_genomic_CDS_5528	CH482383.1	5960615	5961778	+	GCA_000399805.1_Pseudoaeru02_genomic_CDS_1436	1	shell	0	2	1
GCA_000152525.1_ASM15252v1_genomic_CDS_5529	CH482383.1	5961783	5964776	-	GCA_001453465.1_WH-SGI-V-07639_genomic_CDS_1567	1	shell	0	2	1
GCA_000152525.1_ASM15252v1_genomic_CDS_5530	CH482383.1	5965069	5965272	+	GCA_001921095.1_TRN6622_genomic_CDS_4086	1	shell	1	2	2
GCA_000152525.1_ASM15252v1_genomic_CDS_5531	CH482383.1	5965703	5967118	+	GCA_000467005.1_ASM46700v1_genomic_CDS_1578	1	persistent	1	5	22
GCA_000152525.1_ASM15252v1_genomic_CDS_5532	CH482383.1	5967244	5968008	-	GCA_001547575.1_ASM154757v1_genomic_CDS_5633	1	shell	1	1	1
GCA_000152525.1_ASM15252v1_genomic_CDS_5533	CH482383.1	5968226	5968960	+	GCA_001547575.1_ASM154757v1_genomic_CDS_5634	1	shell	1	1	1
GCA_000152525.1_ASM15252v1_genomic_CDS_5534	CH482383.1	5968938	5970422	-	GCA_002010815.1_ASM201081v1_genomic_CDS_2901	1	persistent	5	2	15
GCA_000152525.1_ASM15252v1_genomic_CDS_5535	CH482383.1	5970631	5971743	-	GCA_000953455.1_Ppseudo_Pac_genomic_CDS_2102	1	persistent	4	0	4
GCA_000152525.1_ASM15252v1_genomic_CDS_5536	CH482383.1	5971862	5974468	-	GCA_000467045.1_ASM46704v1_genomic_CDS_3276	1	persistent	3	1	11
GCA_000152525.1_ASM15252v1_genomic_CDS_5537	CH482383.1	5974599	5975726	-	GCA_001400415.1_PhoICMP7840_genomic_CDS_0086	1	persistent	4	0	6
GCA_000152525.1_ASM15252v1_genomic_CDS_5538	CH482383.1	5975819	5976715	-	GCA_000467005.1_ASM46700v1_genomic_CDS_5934	1	persistent	2	0	13
GCA_000152525.1_ASM15252v1_genomic_CDS_5539	CH482383.1	5976726	5977448	-	GCA_001828745.1_ASM182874v1_genomic_CDS_3202	1	persistent	2	1	14
GCA_000152525.1_ASM15252v1_genomic_CDS_5540	CH482383.1	5977606	5978217	+	GCA_000558345.1_MDR_VRFPA09_genomic_CDS_4602	1	shell	1	1	1
GCA_000152525.1_ASM15252v1_genomic_CDS_5541	CH482383.1	5978231	5980552	-	GCA_001921095.1_TRN6622_genomic_CDS_4375	1	shell	1	4	5
GCA_000152525.1_ASM15252v1_genomic_CDS_5542	CH482383.1	5980878	5981174	+	GCA_000335395.3_ASM33539v3_genomic_CDS_4127	1	shell	0	3	4
GCA_000152525.1_ASM15252v1_genomic_CDS_5543	CH482383.1	5981156	5982466	-	GCA_000152525.1_ASM15252v1_genomic_CDS_5543	1	cloud	0	2	1
GCA_000152525.1_ASM15252v1_genomic_CDS_5544	CH482383.1	5982872	5983072	+	GCA_000572265.1_PA01_BK1_genomic_CDS_4757	1	shell	0	2	2
GCA_000152525.1_ASM15252v1_genomic_CDS_5545	CH482383.1	5983158	5983598	+	GCA_000572265.1_PA01_BK1_genomic_CDS_4756	1	shell	0	3	0
GCA_000152525.1_ASM15252v1_genomic_CDS_5546	CH482383.1	5983630	5984451	+	GCA_000705155.1_RH_utaHolly_2_genomic_CDS_0229	1	shell	0	2	0
GCA_000152525.1_ASM15252v1_genomic_CDS_5547	CH482383.1	5984661	5984888	-	GCA_000335395.3_ASM33539v3_genomic_CDS_4124	1	shell	0	2	1
GCA_000152525.1_ASM15252v1_genomic_CDS_5548	CH482383.1	5985450	5985845	+	GCA_000152525.1_ASM15252v1_genomic_CDS_5548	1	shell	0	2	1
GCA_000152525.1_ASM15252v1_genomic_CDS_5549	CH482383.1	5986471	5987238	+	GCA_000505805.1_P.aer_PFK10_genomic_CDS_4374	1	shell	0	2	2
GCA_000152525.1_ASM15252v1_genomic_CDS_5550	CH482383.1	5987307	5987780	+	GCA_000258285.1_ASM25828v1_genomic_CDS_1622	1	shell	0	2	1
GCA_000152525.1_ASM15252v1_genomic_CDS_5551	CH482383.1	5987832	5989148	-	GCA_001036075.1_ASM103607v1_genomic_CDS_5000	1	shell	1	3	2
GCA_000152525.1_ASM15252v1_genomic_CDS_5552	CH482383.1	5989255	5989956	-	GCA_000152525.1_ASM15252v1_genomic_CDS_5552	1	shell	0	2	2
GCA_000152525.1_ASM15252v1_genomic_CDS_5553	CH482383.1	5989899	5991086	-	GCA_000152525.1_ASM15252v1_genomic_CDS_5553	1	shell	0	2	3
GCA_000152525.1_ASM15252v1_genomic_CDS_5554	CH482383.1	5991083	5992378	-	GCA_000705215.1_RH_utaHolly_4_genomic_CDS_3601	1	shell	0	2	3
GCA_000152525.1_ASM15252v1_genomic_CDS_5555	CH482383.1	5992666	5993913	-	GCA_001450625.1_WH-SGI-V-07185_genomic_CDS_5660	1	shell	0	4	5
GCA_000152525.1_ASM15252v1_genomic_CDS_5556	CH482383.1	5993910	5994344	-	GCA_001452885.1_WH-SGI-V-07252_genomic_CDS_3620	1	shell	0	2	2
GCA_000152525.1_ASM15252v1_genomic_CDS_5557	CH482383.1	5994565	5995518	+	GCA_001452885.1_WH-SGI-V-07252_genomic_CDS_3619	1	shell	0	3	4
GCA_000152525.1_ASM15252v1_genomic_CDS_5558	CH482383.1	5995491	5996375	-	GCA_001990445.1_ASM199044v1_genomic_CDS_3057	1	shell	1	1	3
GCA_000152525.1_ASM15252v1_genomic_CDS_5559	CH482383.1	5996476	5996901	+	GCA_000705195.1_RH_uta_asm_3_0324_genomic_CDS_6075	1	persistent	1	10	31
GCA_000152525.1_ASM15252v1_genomic_CDS_5560	CH482383.1	5996932	5997204	-	GCA_001990445.1_ASM199044v1_genomic_CDS_3055	1	shell	1	3	3
GCA_000152525.1_ASM15252v1_genomic_CDS_5561	CH482383.1	5997970	5998518	+	GCA_000558345.1_MDR_VRFPA09_genomic_CDS_4576	1	cloud	0	4	1
GCA_000152525.1_ASM15252v1_genomic_CDS_5562	CH482383.1	5998518	5998826	+	GCA_000467675.1_PseVRFPA03_genomic_CDS_2334	6	shell	5	26	71
GCA_000152525.1_ASM15252v1_genomic_CDS_5563	CH482383.1	5998859	5999680	+	GCA_001010525.1_ASM101052v1_genomic_CDS_0595	7	shell	4	19	74
GCA_000152525.1_ASM15252v1_genomic_CDS_5564	CH482383.1	5999927	6000262	-	GCA_000558345.1_MDR_VRFPA09_genomic_CDS_4572	1	shell	0	4	1
GCA_000152525.1_ASM15252v1_genomic_CDS_5565	CH482383.1	6000505	6001143	-	GCA_000558345.1_MDR_VRFPA09_genomic_CDS_4571	1	shell	0	2	7
GCA_000152525.1_ASM15252v1_genomic_CDS_5566	CH482383.1	6002034	6002912	-	GCA_001465445.1_ADP0v1_genomic_CDS_0576	1	shell	0	8	17
GCA_000152525.1_ASM15252v1_genomic_CDS_5567	CH482383.1	6003000	6003683	+	GCA_001010525.1_ASM101052v1_genomic_CDS_0691	1	shell	0	2	0
GCA_000152525.1_ASM15252v1_genomic_CDS_5568	CH482383.1	6003792	6004733	+	GCA_000399805.1_Pseudoaeru02_genomic_CDS_1499	1	shell	0	3	3
GCA_000152525.1_ASM15252v1_genomic_CDS_5569	CH482383.1	6004873	6005706	-	GCA_002088155.1_ASM208815v1_genomic_CDS_1502	1	shell	0	2	2
GCA_000152525.1_ASM15252v1_genomic_CDS_5570	CH482383.1	6005831	6006850	+	GCA_001465445.1_ADP0v1_genomic_CDS_0572	1	shell	1	2	4
GCA_000152525.1_ASM15252v1_genomic_CDS_5571	CH482383.1	6006952	6007593	+	GCA_001828735.1_ASM182873v1_genomic_CDS_3004	1	persistent	1	3	23
GCA_000152525.1_ASM15252v1_genomic_CDS_5572	CH482383.1	6007699	6008412	+	GCA_000292775.1_PPS11_1.0_genomic_CDS_5888	1	persistent	1	6	11
GCA_000152525.1_ASM15252v1_genomic_CDS_5573	CH482383.1	6008482	6009396	-	GCA_001007345.1_ASM100734v1_genomic_CDS_4584	1	shell	1	1	2
GCA_000152525.1_ASM15252v1_genomic_CDS_5574	CH482383.1	6009523	6011637	-	GCA_000751715.1_HGAP_corrected_genomic_CDS_1651	1	shell	0	2	2
GCA_000152525.1_ASM15252v1_genomic_CDS_5575	CH482383.1	6011700	6012884	-	GCA_001007345.1_ASM100734v1_genomic_CDS_4582	1	shell	1	2	5
GCA_000152525.1_ASM15252v1_genomic_CDS_5576	CH482383.1	6013191	6013676	+	GCA_001400995.1_PrhICMP9756_genomic_CDS_4957	1	persistent	2	2	19
GCA_000152525.1_ASM15252v1_genomic_CDS_5577	CH482383.1	6013882	6014364	+	GCA_000467025.1_ASM46702v1_genomic_CDS_6520	1	persistent	4	1	9
GCA_000152525.1_ASM15252v1_genomic_CDS_5578	CH482383.1	6014515	6015105	+	GCA_000258285.1_ASM25828v1_genomic_CDS_1558	1	shell	3	0	2
GCA_000152525.1_ASM15252v1_genomic_CDS_5579	CH482383.1	6015146	6016258	+	GCA_001705955.1_ASM170595v1_genomic_CDS_0449	1	persistent	1	4	24
GCA_000152525.1_ASM15252v1_genomic_CDS_5580	CH482383.1	6016449	6017408	+	GCA_000152525.1_ASM15252v1_genomic_CDS_5580	1	shell	1	1	0
GCA_000152525.1_ASM15252v1_genomic_CDS_5581	CH482383.1	6017412	6018632	-	GCA_000496325.1_MDRPA05_genomic_CDS_3169	1	shell	0	5	2
GCA_000152525.1_ASM15252v1_genomic_CDS_5582	CH482383.1	6018720	6019343	-	GCA_000335395.3_ASM33539v3_genomic_CDS_4088	1	shell	0	3	3
GCA_000152525.1_ASM15252v1_genomic_CDS_5583	CH482383.1	6019361	6021553	-	GCA_002088155.1_ASM208815v1_genomic_CDS_1516	1	shell	0	3	1
GCA_000152525.1_ASM15252v1_genomic_CDS_5584	CH482383.1	6021895	6023907	-	GCA_000505825.1_P.aer_PK6_genomic_CDS_4251	1	shell	0	2	1
GCA_000152525.1_ASM15252v1_genomic_CDS_5585	CH482383.1	6024285	6025025	-	GCA_000505825.1_P.aer_PK6_genomic_CDS_4250	1	shell	0	2	4
GCA_000152525.1_ASM15252v1_genomic_CDS_5586	CH482383.1	6025110	6027095	-	GCA_000705215.1_RH_utaHolly_4_genomic_CDS_3633	1	shell	0	2	0
GCA_000152525.1_ASM15252v1_genomic_CDS_5587	CH482383.1	6027250	6027849	+	GCA_000467675.1_PseVRFPA03_genomic_CDS_3425	1	shell	1	3	2
GCA_000152525.1_ASM15252v1_genomic_CDS_5588	CH482383.1	6027983	6028933	+	GCA_001400275.1_PdaICMP9757_genomic_CDS_1778	1	persistent	3	5	13
GCA_000152525.1_ASM15252v1_genomic_CDS_5589	CH482383.1	6029187	6029606	+	GCA_000467675.1_PseVRFPA03_genomic_CDS_3427	1	shell	1	1	1
GCA_000152525.1_ASM15252v1_genomic_CDS_5590	CH482383.1	6029617	6030579	-	GCA_000467675.1_PseVRFPA03_genomic_CDS_3428	1	shell	0	2	0
GCA_000152525.1_ASM15252v1_genomic_CDS_5591	CH482383.1	6030756	6031925	-	GCA_000572265.1_PA01_BK1_genomic_CDS_5637	1	shell	0	2	1
GCA_000152525.1_ASM15252v1_genomic_CDS_5592	CH482383.1	6032205	6032828	-	GCA_000705155.1_RH_utaHolly_2_genomic_CDS_0136	1	shell	1	1	2
GCA_000152525.1_ASM15252v1_genomic_CDS_5593	CH482383.1	6032821	6034215	-	GCA_001706005.1_ASM170600v1_genomic_CDS_0592	1	persistent	1	6	24
GCA_000152525.1_ASM15252v1_genomic_CDS_5594	CH482383.1	6034344	6035363	-	GCA_001547575.1_ASM154757v1_genomic_CDS_6241	1	shell	1	1	2
GCA_000152525.1_ASM15252v1_genomic_CDS_5595	CH482383.1	6035576	6036079	+	GCA_000399805.1_Pseudoaeru02_genomic_CDS_1531	1	shell	0	2	1
GCA_000152525.1_ASM15252v1_genomic_CDS_5596	CH482383.1	6036093	6036398	+	GCA_000558345.1_MDR_VRFPA09_genomic_CDS_4538	1	shell	1	1	0
GCA_000152525.1_ASM15252v1_genomic_CDS_5597	CH482383.1	6036563	6037501	+	GCA_000759445.1_ASM75944v1_genomic_CDS_1988	1	persistent	0	5	21
GCA_000152525.1_ASM15252v1_genomic_CDS_5598	CH482383.1	6037505	6038143	+	GCA_001914085.1_ASM191408v1_genomic_CDS_2525	1	shell	2	0	1
GCA_000152525.1_ASM15252v1_genomic_CDS_5599	CH482383.1	6038136	6039926	+	GCA_000497835.1_L18_assembly_1.0_genomic_CDS_0677	1	persistent	2	7	30
GCA_000152525.1_ASM15252v1_genomic_CDS_5600	CH482383.1	6040221	6042680	+	GCA_000152525.1_ASM15252v1_genomic_CDS_5600	1	shell	1	1	4
GCA_000152525.1_ASM15252v1_genomic_CDS_5601	CH482383.1	6042751	6043533	+	GCA_002088155.1_ASM208815v1_genomic_CDS_1534	1	shell	0	2	2
GCA_000152525.1_ASM15252v1_genomic_CDS_5602	CH482383.1	6043584	6044543	-	GCA_000335395.3_ASM33539v3_genomic_CDS_4067	1	shell	0	3	1
