gene	contig	start	stop	strand	family	nb_copy_in_org	partition	persistent_neighbors	shell_neighbors	cloud_neighbors
GCA_000275925.1_ASM27592v1_genomic_CDS_4733	AJXH01000385.1	58143	58769	-	GCA_001641325.1_ASM164132v1_genomic_CDS_6543	1	shell	6	1	13
GCA_000275925.1_ASM27592v1_genomic_CDS_4734	AJXH01000385.1	58999	60375	-	GCA_000467065.1_ASM46706v1_genomic_CDS_1098	1	persistent	7	11	44
GCA_000275925.1_ASM27592v1_genomic_CDS_4735	AJXH01000385.1	60654	60893	+	GCA_000275925.1_ASM27592v1_genomic_CDS_4735	1	cloud	2	0	0
GCA_000275925.1_ASM27592v1_genomic_CDS_4736	AJXH01000385.1	60973	62331	+	GCA_002208585.1_ASM220858v1_genomic_CDS_1070	2	persistent	1	4	34
GCA_000275925.1_ASM27592v1_genomic_CDS_4737	AJXH01000385.1	62390	63754	+	GCA_001723935.1_ASM172393v1_genomic_CDS_4218	1	shell	1	2	14
GCA_000275925.1_ASM27592v1_genomic_CDS_4738	AJXH01000385.1	63935	65044	+	GCA_001828795.1_ASM182879v1_genomic_CDS_4897	1	shell	1	2	2
GCA_000275925.1_ASM27592v1_genomic_CDS_4739	AJXH01000385.1	65225	66292	+	GCA_000478865.2_ASM47886v2_genomic_CDS_4858	1	shell	2	2	8
GCA_000275925.1_ASM27592v1_genomic_CDS_4740	AJXH01000385.1	66360	67502	+	GCA_000467045.1_ASM46704v1_genomic_CDS_0676	1	persistent	1	3	17
GCA_000275925.1_ASM27592v1_genomic_CDS_4741	AJXH01000385.1	67499	68419	+	GCA_002282595.1_ASM228259v1_genomic_CDS_1690	1	persistent	2	2	13
GCA_000275925.1_ASM27592v1_genomic_CDS_4742	AJXH01000385.1	68416	69300	+	GCA_001312145.1_ASM131214v1_genomic_CDS_5760	1	persistent	1	5	25
GCA_000275925.1_ASM27592v1_genomic_CDS_4743	AJXH01000385.1	69433	70074	-	GCA_000467005.1_ASM46700v1_genomic_CDS_1450	1	shell	2	1	3
GCA_000275925.1_ASM27592v1_genomic_CDS_4744	AJXH01000385.1	70310	71275	+	GCA_002255865.1_ASM225586v1_genomic_CDS_2911	1	shell	0	2	2
GCA_000275925.1_ASM27592v1_genomic_CDS_4745	AJXH01000385.1	71253	71606	-	GCA_002255865.1_ASM225586v1_genomic_CDS_2912	1	cloud	0	1	3
GCA_000275925.1_ASM27592v1_genomic_CDS_4746	AJXH01000385.1	71710	72618	+	GCA_001641325.1_ASM164132v1_genomic_CDS_6559	1	cloud	0	1	1
GCA_000275925.1_ASM27592v1_genomic_CDS_4747	AJXH01000385.1	72604	74958	-	GCA_000801775.1_PfAU2989_genomic_CDS_4764	1	shell	1	2	2
GCA_000275925.1_ASM27592v1_genomic_CDS_4748	AJXH01000385.1	74983	75558	-	GCA_000801775.1_PfAU2989_genomic_CDS_4763	1	shell	0	2	2
GCA_000275925.1_ASM27592v1_genomic_CDS_4749	AJXH01000385.1	75658	76578	+	GCA_000801775.1_PfAU2989_genomic_CDS_4762	1	shell	0	2	1
GCA_000275925.1_ASM27592v1_genomic_CDS_4750	AJXH01000385.1	76679	77431	-	GCA_000497835.1_L18_assembly_1.0_genomic_CDS_3778	1	shell	0	3	14
GCA_000275925.1_ASM27592v1_genomic_CDS_4751	AJXH01000385.1	77563	78195	+	GCA_000759445.1_ASM75944v1_genomic_CDS_3765	1	shell	0	3	6
GCA_000275925.1_ASM27592v1_genomic_CDS_4752	AJXH01000385.1	78198	78686	+	GCA_000801775.1_PfAU2989_genomic_CDS_4759	1	shell	0	2	4
GCA_000275925.1_ASM27592v1_genomic_CDS_4753	AJXH01000385.1	78680	79204	-	GCA_000275925.1_ASM27592v1_genomic_CDS_4753	1	cloud	0	2	0
GCA_000275925.1_ASM27592v1_genomic_CDS_4754	AJXH01000385.1	79339	79779	+	GCA_001641345.1_ASM164134v1_genomic_CDS_3496	1	shell	1	1	2
GCA_000275925.1_ASM27592v1_genomic_CDS_4755	AJXH01000385.1	79843	81072	-	GCA_001706005.1_ASM170600v1_genomic_CDS_3028	1	persistent	4	4	28
GCA_000275925.1_ASM27592v1_genomic_CDS_4756	AJXH01000385.1	81254	82672	+	GCA_000572265.1_PA01_BK1_genomic_CDS_4474	1	persistent	2	0	9
GCA_000275925.1_ASM27592v1_genomic_CDS_4757	AJXH01000385.1	82694	83359	+	GCA_001451445.1_WH-SGI-V-07422_genomic_CDS_4544	1	persistent	2	4	19
GCA_000275925.1_ASM27592v1_genomic_CDS_4758	AJXH01000385.1	83440	84366	+	GCA_002010815.1_ASM201081v1_genomic_CDS_2397	1	shell	1	1	3
GCA_000275925.1_ASM27592v1_genomic_CDS_4759	AJXH01000385.1	84487	85395	+	GCA_002255865.1_ASM225586v1_genomic_CDS_3588	1	shell	1	2	0
GCA_000275925.1_ASM27592v1_genomic_CDS_4760	AJXH01000385.1	85382	86056	-	GCA_000467045.1_ASM46704v1_genomic_CDS_1022	1	persistent	3	5	23
GCA_000275925.1_ASM27592v1_genomic_CDS_4761	AJXH01000385.1	86195	87709	+	GCA_001400415.1_PhoICMP7840_genomic_CDS_5350	1	persistent	2	14	34
GCA_000275925.1_ASM27592v1_genomic_CDS_4762	AJXH01000385.1	87751	88164	+	GCA_001828815.1_ASM182881v1_genomic_CDS_3519	1	shell	1	1	1
GCA_000275925.1_ASM27592v1_genomic_CDS_4763	AJXH01000385.1	88165	88632	+	GCA_000285355.1_ASM28535v1_genomic_CDS_4634	1	cloud	0	2	4
GCA_000275925.1_ASM27592v1_genomic_CDS_4764	AJXH01000385.1	88745	89401	-	GCA_001828815.1_ASM182881v1_genomic_CDS_3518	1	shell	1	2	12
GCA_000275925.1_ASM27592v1_genomic_CDS_4765	AJXH01000385.1	89545	90024	+	GCA_000467005.1_ASM46700v1_genomic_CDS_1274	1	persistent	1	2	16
GCA_000275925.1_ASM27592v1_genomic_CDS_4766	AJXH01000385.1	90047	92326	+	GCA_000335395.3_ASM33539v3_genomic_CDS_0317	1	persistent	1	4	19
GCA_000275925.1_ASM27592v1_genomic_CDS_4767	AJXH01000385.1	92417	93163	-	GCA_002255825.1_ASM225582v1_genomic_CDS_4957	1	shell	1	2	2
GCA_000275925.1_ASM27592v1_genomic_CDS_4768	AJXH01000385.1	93284	94066	+	GCA_002255825.1_ASM225582v1_genomic_CDS_4958	1	shell	0	3	8
GCA_000275925.1_ASM27592v1_genomic_CDS_4769	AJXH01000385.1	94145	94957	+	GCA_000467005.1_ASM46700v1_genomic_CDS_3886	1	shell	1	5	6
GCA_000275925.1_ASM27592v1_genomic_CDS_4770	AJXH01000385.1	94964	95845	+	GCA_000275925.1_ASM27592v1_genomic_CDS_4770	1	shell	0	3	3
GCA_000275925.1_ASM27592v1_genomic_CDS_4771	AJXH01000385.1	95846	96286	-	GCA_001828795.1_ASM182879v1_genomic_CDS_4867	1	shell	0	3	8
GCA_000275925.1_ASM27592v1_genomic_CDS_4772	AJXH01000385.1	96372	98636	+	GCA_000467065.1_ASM46706v1_genomic_CDS_2376	1	shell	0	4	5
GCA_000275925.1_ASM27592v1_genomic_CDS_4773	AJXH01000385.1	98652	99515	+	GCA_001828795.1_ASM182879v1_genomic_CDS_4865	1	shell	1	3	7
GCA_000275925.1_ASM27592v1_genomic_CDS_4774	AJXH01000386.1	17	784	+	GCA_001641325.1_ASM164132v1_genomic_CDS_3403	2	cloud	1	1	1
GCA_000275925.1_ASM27592v1_genomic_CDS_4775	AJXH01000386.1	893	1930	+	GCA_000801775.1_PfAU2989_genomic_CDS_2770	1	shell	3	5	16
GCA_000275925.1_ASM27592v1_genomic_CDS_4776	AJXH01000386.1	2063	2899	-	GCA_001465445.1_ADP0v1_genomic_CDS_2296	1	persistent	1	5	14
GCA_000275925.1_ASM27592v1_genomic_CDS_4777	AJXH01000386.1	2911	3738	-	GCA_000759445.1_ASM75944v1_genomic_CDS_3787	1	shell	1	2	4
GCA_000275925.1_ASM27592v1_genomic_CDS_4778	AJXH01000386.1	3735	4514	-	GCA_000467005.1_ASM46700v1_genomic_CDS_3761	1	shell	0	2	11
GCA_000275925.1_ASM27592v1_genomic_CDS_4779	AJXH01000386.1	4531	5508	-	GCA_001400995.1_PrhICMP9756_genomic_CDS_1505	1	shell	0	3	6
GCA_000275925.1_ASM27592v1_genomic_CDS_4780	AJXH01000386.1	5752	7335	-	GCA_001828815.1_ASM182881v1_genomic_CDS_4355	1	shell	2	2	7
GCA_000275925.1_ASM27592v1_genomic_CDS_4781	AJXH01000386.1	7550	7933	-	GCA_001400935.1_PreICMP16945_genomic_CDS_1488	1	shell	1	2	3
GCA_000275925.1_ASM27592v1_genomic_CDS_4782	AJXH01000386.1	7933	10257	-	GCA_001874665.1_ASM187466v1_genomic_CDS_0394	1	persistent	2	6	22
GCA_000275925.1_ASM27592v1_genomic_CDS_4783	AJXH01000386.1	10613	11353	+	GCA_001465445.1_ADP0v1_genomic_CDS_1280	1	persistent	2	1	13
GCA_000275925.1_ASM27592v1_genomic_CDS_4784	AJXH01000386.1	11471	12784	+	GCA_000292775.1_PPS11_1.0_genomic_CDS_1939	1	persistent	3	1	5
GCA_000275925.1_ASM27592v1_genomic_CDS_4785	AJXH01000386.1	12880	13785	-	GCA_001312165.1_ASM131216v1_genomic_CDS_1374	1	persistent	2	4	17
GCA_000275925.1_ASM27592v1_genomic_CDS_4786	AJXH01000386.1	13782	14237	-	GCA_002255865.1_ASM225586v1_genomic_CDS_0715	1	shell	1	3	5
GCA_000275925.1_ASM27592v1_genomic_CDS_4787	AJXH01000386.1	14561	14968	+	GCA_000935665.1_PDCFBP4219-G1_genomic_CDS_3978	1	shell	0	5	6
GCA_000275925.1_ASM27592v1_genomic_CDS_4788	AJXH01000386.1	15103	15906	-	GCA_001828795.1_ASM182879v1_genomic_CDS_2270	1	shell	0	2	0
GCA_000275925.1_ASM27592v1_genomic_CDS_4789	AJXH01000386.1	16011	16913	+	GCA_000275925.1_ASM27592v1_genomic_CDS_4789	1	shell	1	2	7
GCA_000275925.1_ASM27592v1_genomic_CDS_4790	AJXH01000386.1	17093	18634	+	GCA_001466975.1_ASM146697v1_genomic_CDS_0603	1	persistent	1	8	33
GCA_000275925.1_ASM27592v1_genomic_CDS_4791	AJXH01000386.1	18692	19555	-	GCA_001828795.1_ASM182879v1_genomic_CDS_2273	1	cloud	1	1	1
GCA_000275925.1_ASM27592v1_genomic_CDS_4792	AJXH01000386.1	19573	20124	-	GCA_002029325.1_ASM202932v1_genomic_CDS_1056	1	shell	1	2	7
GCA_000275925.1_ASM27592v1_genomic_CDS_4793	AJXH01000386.1	20121	20765	-	GCA_000275925.1_ASM27592v1_genomic_CDS_4793	1	cloud	0	1	1
GCA_000275925.1_ASM27592v1_genomic_CDS_4794	AJXH01000386.1	21541	21837	-	GCA_001828815.1_ASM182881v1_genomic_CDS_5229	1	cloud	0	1	2
GCA_000275925.1_ASM27592v1_genomic_CDS_4795	AJXH01000386.1	22139	22738	-	GCA_000801915.1_PfAU12271_genomic_CDS_2196	1	shell	0	2	4
GCA_000275925.1_ASM27592v1_genomic_CDS_4796	AJXH01000386.1	22738	22908	-	GCA_000801915.1_PfAU12271_genomic_CDS_2197	1	shell	0	2	1
GCA_000275925.1_ASM27592v1_genomic_CDS_4797	AJXH01000386.1	23023	24072	-	GCA_002255865.1_ASM225586v1_genomic_CDS_0708	1	cloud	0	2	1
GCA_000275925.1_ASM27592v1_genomic_CDS_4798	AJXH01000386.1	24237	26174	+	GCA_000801855.1_PfAU11518_genomic_CDS_4789	1	shell	1	4	19
GCA_000275925.1_ASM27592v1_genomic_CDS_4799	AJXH01000386.1	26198	26629	+	GCA_000285955.1_ASM28595v1_genomic_CDS_5417	1	shell	0	3	16
GCA_000275925.1_ASM27592v1_genomic_CDS_4800	AJXH01000386.1	26655	27134	-	GCA_001269555.1_ASM126955v1_genomic_CDS_5833	1	shell	0	2	2
GCA_000275925.1_ASM27592v1_genomic_CDS_4801	AJXH01000386.1	27516	29864	-	GCA_002237665.1_ASM223766v1_genomic_CDS_0136	1	shell	0	5	15
GCA_000275925.1_ASM27592v1_genomic_CDS_4802	AJXH01000386.1	29861	30700	-	GCA_000467025.1_ASM46702v1_genomic_CDS_1340	1	shell	1	3	3
GCA_000275925.1_ASM27592v1_genomic_CDS_4803	AJXH01000386.1	30798	31685	-	GCA_002237665.1_ASM223766v1_genomic_CDS_0138	1	shell	1	3	8
GCA_000275925.1_ASM27592v1_genomic_CDS_4804	AJXH01000386.1	31818	32258	+	GCA_001312165.1_ASM131216v1_genomic_CDS_5935	1	shell	1	2	3
GCA_000275925.1_ASM27592v1_genomic_CDS_4805	AJXH01000386.1	32375	33037	-	GCA_001010525.1_ASM101052v1_genomic_CDS_1236	1	persistent	1	4	9
GCA_000275925.1_ASM27592v1_genomic_CDS_4806	AJXH01000386.1	33125	33691	+	GCA_002208585.1_ASM220858v1_genomic_CDS_0848	1	persistent	1	3	11
GCA_000275925.1_ASM27592v1_genomic_CDS_4807	AJXH01000386.1	33688	34524	+	GCA_000801775.1_PfAU2989_genomic_CDS_2804	1	shell	1	1	4
GCA_000275925.1_ASM27592v1_genomic_CDS_4808	AJXH01000386.1	34651	35106	-	GCA_002255825.1_ASM225582v1_genomic_CDS_1821	1	shell	0	2	2
GCA_000275925.1_ASM27592v1_genomic_CDS_4809	AJXH01000386.1	35133	36509	-	GCA_000962895.1_ASM96289v1_genomic_CDS_4896	1	shell	0	6	16
GCA_000275925.1_ASM27592v1_genomic_CDS_4810	AJXH01000386.1	36506	38314	-	GCA_000467005.1_ASM46700v1_genomic_CDS_0300	1	shell	0	3	15
GCA_000275925.1_ASM27592v1_genomic_CDS_4811	AJXH01000386.1	38351	39220	-	GCA_002029325.1_ASM202932v1_genomic_CDS_2797	1	shell	0	3	0
GCA_000275925.1_ASM27592v1_genomic_CDS_4812	AJXH01000386.1	39217	39762	-	GCA_001293825.1_Pla107_genomic_CDS_2796	1	shell	0	5	4
GCA_000275925.1_ASM27592v1_genomic_CDS_4813	AJXH01000386.1	39759	40634	-	GCA_000467005.1_ASM46700v1_genomic_CDS_0303	1	shell	0	3	5
GCA_000275925.1_ASM27592v1_genomic_CDS_4814	AJXH01000386.1	40631	41713	-	GCA_000282735.1_ASM28273v1_genomic_CDS_1597	1	shell	0	4	14
GCA_000275925.1_ASM27592v1_genomic_CDS_4815	AJXH01000386.1	41865	44765	+	GCA_000801775.1_PfAU2989_genomic_CDS_2812	1	shell	2	3	8
GCA_000275925.1_ASM27592v1_genomic_CDS_4816	AJXH01000386.1	44887	45993	+	GCA_001270005.1_ASM127000v1_genomic_CDS_3247	1	persistent	3	4	30
GCA_000275925.1_ASM27592v1_genomic_CDS_4817	AJXH01000386.1	46228	46440	+	GCA_000275925.1_ASM27592v1_genomic_CDS_4817	1	cloud	1	2	1
GCA_000275925.1_ASM27592v1_genomic_CDS_4818	AJXH01000386.1	46557	48644	-	GCA_001641325.1_ASM164132v1_genomic_CDS_3457	1	shell	0	1	7
GCA_000275925.1_ASM27592v1_genomic_CDS_4819	AJXH01000386.1	49056	50357	+	GCA_000801855.1_PfAU11518_genomic_CDS_4810	1	shell	0	1	10
GCA_000275925.1_ASM27592v1_genomic_CDS_4820	AJXH01000386.1	50562	50765	+	GCA_002255865.1_ASM225586v1_genomic_CDS_0682	1	cloud	0	1	8
GCA_000275925.1_ASM27592v1_genomic_CDS_4821	AJXH01000386.1	50786	51487	+	GCA_002255865.1_ASM225586v1_genomic_CDS_0681	1	cloud	0	0	3
GCA_000275925.1_ASM27592v1_genomic_CDS_4822	AJXH01000386.1	51503	52390	-	GCA_000275925.1_ASM27592v1_genomic_CDS_4822	1	cloud	0	0	2
GCA_000275925.1_ASM27592v1_genomic_CDS_4823	AJXH01000386.1	52513	53004	+	GCA_000275925.1_ASM27592v1_genomic_CDS_4823	1	cloud	0	0	2
GCA_000275925.1_ASM27592v1_genomic_CDS_4824	AJXH01000386.1	52988	53737	-	GCA_002255865.1_ASM225586v1_genomic_CDS_5994	1	cloud	0	1	5
GCA_000275925.1_ASM27592v1_genomic_CDS_4825	AJXH01000386.1	53751	54566	-	GCA_000285355.1_ASM28535v1_genomic_CDS_1594	1	cloud	0	0	3
GCA_000275925.1_ASM27592v1_genomic_CDS_4826	AJXH01000386.1	54581	55426	-	GCA_000285355.1_ASM28535v1_genomic_CDS_1593	1	cloud	0	0	2
GCA_000275925.1_ASM27592v1_genomic_CDS_4827	AJXH01000386.1	55442	56476	-	GCA_002029325.1_ASM202932v1_genomic_CDS_2809	1	cloud	0	0	2
GCA_000275925.1_ASM27592v1_genomic_CDS_4828	AJXH01000386.1	56624	57607	-	GCA_000275925.1_ASM27592v1_genomic_CDS_4828	1	cloud	0	2	4
GCA_000275925.1_ASM27592v1_genomic_CDS_4829	AJXH01000386.1	58002	58934	+	GCA_002255865.1_ASM225586v1_genomic_CDS_0677	1	cloud	0	0	3
GCA_000275925.1_ASM27592v1_genomic_CDS_4830	AJXH01000386.1	58997	61810	+	GCA_000275925.1_ASM27592v1_genomic_CDS_4830	1	cloud	0	0	2
GCA_000275925.1_ASM27592v1_genomic_CDS_4831	AJXH01000386.1	61788	65387	+	GCA_000275925.1_ASM27592v1_genomic_CDS_4831	1	cloud	0	0	2
GCA_000275925.1_ASM27592v1_genomic_CDS_4832	AJXH01000386.1	65414	65932	+	GCA_000275925.1_ASM27592v1_genomic_CDS_4832	1	cloud	0	0	2
GCA_000275925.1_ASM27592v1_genomic_CDS_4833	AJXH01000386.1	65938	67305	+	GCA_000275925.1_ASM27592v1_genomic_CDS_4833	1	cloud	0	0	2
GCA_000275925.1_ASM27592v1_genomic_CDS_4834	AJXH01000386.1	67283	68278	+	GCA_000275925.1_ASM27592v1_genomic_CDS_4834	1	cloud	0	0	2
GCA_000275925.1_ASM27592v1_genomic_CDS_4835	AJXH01000386.1	68268	69782	+	GCA_000275925.1_ASM27592v1_genomic_CDS_4835	1	cloud	0	1	1
GCA_000275925.1_ASM27592v1_genomic_CDS_4836	AJXH01000386.1	69783	71153	+	GCA_000531435.1_PA38182_genomic_CDS_3385	1	shell	0	3	13
GCA_000275925.1_ASM27592v1_genomic_CDS_4837	AJXH01000386.1	71716	72525	-	GCA_000275925.1_ASM27592v1_genomic_CDS_4837	1	cloud	0	1	1
GCA_000275925.1_ASM27592v1_genomic_CDS_4838	AJXH01000386.1	72592	72753	-	GCA_000275925.1_ASM27592v1_genomic_CDS_4838	1	cloud	0	0	2
GCA_000275925.1_ASM27592v1_genomic_CDS_4839	AJXH01000386.1	73459	73692	-	GCA_000275925.1_ASM27592v1_genomic_CDS_4839	1	cloud	0	0	2
GCA_000275925.1_ASM27592v1_genomic_CDS_4840	AJXH01000386.1	74039	74989	+	GCA_000275925.1_ASM27592v1_genomic_CDS_4840	1	cloud	0	0	2
GCA_000275925.1_ASM27592v1_genomic_CDS_4841	AJXH01000386.1	75200	76111	+	GCA_000275925.1_ASM27592v1_genomic_CDS_4841	1	cloud	0	1	1
GCA_000275925.1_ASM27592v1_genomic_CDS_4842	AJXH01000386.1	76353	77540	-	GCA_001828795.1_ASM182879v1_genomic_CDS_2305	1	shell	0	1	7
GCA_000275925.1_ASM27592v1_genomic_CDS_4843	AJXH01000386.1	77521	78252	-	GCA_001828745.1_ASM182874v1_genomic_CDS_2544	1	shell	2	2	14
GCA_000275925.1_ASM27592v1_genomic_CDS_4844	AJXH01000386.1	78249	78944	-	GCA_001466975.1_ASM146697v1_genomic_CDS_4290	1	persistent	1	2	7
GCA_000275925.1_ASM27592v1_genomic_CDS_4845	AJXH01000386.1	79019	79771	-	GCA_000292775.1_PPS11_1.0_genomic_CDS_1998	1	persistent	2	2	6
GCA_000275925.1_ASM27592v1_genomic_CDS_4846	AJXH01000386.1	79785	80558	-	GCA_000705155.1_RH_utaHolly_2_genomic_CDS_4172	1	persistent	2	5	19
GCA_000275925.1_ASM27592v1_genomic_CDS_4847	AJXH01000386.1	81113	82504	+	GCA_001269555.1_ASM126955v1_genomic_CDS_5879	1	shell	1	3	12
GCA_000275925.1_ASM27592v1_genomic_CDS_4848	AJXH01000386.1	82559	82972	-	GCA_002255825.1_ASM225582v1_genomic_CDS_4157	1	shell	0	2	1
GCA_000275925.1_ASM27592v1_genomic_CDS_4849	AJXH01000386.1	82977	83963	-	GCA_001641345.1_ASM164134v1_genomic_CDS_1602	1	cloud	0	2	2
GCA_000275925.1_ASM27592v1_genomic_CDS_4850	AJXH01000386.1	84147	84338	+	GCA_000275925.1_ASM27592v1_genomic_CDS_4850	1	cloud	0	1	4
GCA_000275925.1_ASM27592v1_genomic_CDS_4851	AJXH01000386.1	84455	85420	+	GCA_002029325.1_ASM202932v1_genomic_CDS_2848	1	shell	0	2	3
GCA_000275925.1_ASM27592v1_genomic_CDS_4852	AJXH01000386.1	85508	87100	+	GCA_002255825.1_ASM225582v1_genomic_CDS_4159	1	shell	1	1	2
GCA_000275925.1_ASM27592v1_genomic_CDS_4853	AJXH01000386.1	87413	87685	-	GCA_000505825.1_P.aer_PK6_genomic_CDS_5338	1	persistent	2	4	36
GCA_000275925.1_ASM27592v1_genomic_CDS_4854	AJXH01000386.1	87682	88749	-	GCA_001036075.1_ASM103607v1_genomic_CDS_1658	1	persistent	1	4	12
GCA_000275925.1_ASM27592v1_genomic_CDS_4855	AJXH01000386.1	88746	90956	-	GCA_000801915.1_PfAU12271_genomic_CDS_2262	1	shell	1	1	2
GCA_000275925.1_ASM27592v1_genomic_CDS_4856	AJXH01000386.1	91283	92944	+	GCA_000962895.1_ASM96289v1_genomic_CDS_4867	1	shell	1	4	17
GCA_000275925.1_ASM27592v1_genomic_CDS_4857	AJXH01000386.1	93270	93863	+	GCA_000759445.1_ASM75944v1_genomic_CDS_3805	1	persistent	1	4	20
GCA_000275925.1_ASM27592v1_genomic_CDS_4858	AJXH01000386.1	93863	94501	+	GCA_000467005.1_ASM46700v1_genomic_CDS_2635	1	persistent	3	1	9
GCA_000275925.1_ASM27592v1_genomic_CDS_4859	AJXH01000386.1	94502	94759	+	GCA_000935665.1_PDCFBP4219-G1_genomic_CDS_3754	1	persistent	2	0	0
GCA_000275925.1_ASM27592v1_genomic_CDS_4860	AJXH01000386.1	94799	95536	+	GCA_000467005.1_ASM46700v1_genomic_CDS_2637	1	persistent	3	1	9
GCA_000275925.1_ASM27592v1_genomic_CDS_4861	AJXH01000386.1	95546	96316	+	GCA_000953455.1_Ppseudo_Pac_genomic_CDS_3994	1	persistent	2	6	18
GCA_000275925.1_ASM27592v1_genomic_CDS_4862	AJXH01000386.1	96384	97139	+	GCA_000801915.1_PfAU12271_genomic_CDS_2269	1	shell	1	1	6
GCA_000275925.1_ASM27592v1_genomic_CDS_4863	AJXH01000386.1	97143	98726	-	GCA_000275925.1_ASM27592v1_genomic_CDS_4863	1	cloud	0	2	0
GCA_000275925.1_ASM27592v1_genomic_CDS_4864	AJXH01000386.1	98826	99599	-	GCA_000285955.1_ASM28595v1_genomic_CDS_5490	1	shell	0	2	6
GCA_000275925.1_ASM27592v1_genomic_CDS_4865	AJXH01000386.1	99601	100908	-	GCA_000467005.1_ASM46700v1_genomic_CDS_2641	1	shell	0	4	7
GCA_000275925.1_ASM27592v1_genomic_CDS_4866	AJXH01000386.1	100939	102234	-	GCA_001293825.1_Pla107_genomic_CDS_3728	1	shell	1	2	4
GCA_000275925.1_ASM27592v1_genomic_CDS_4867	AJXH01000386.1	102694	102990	+	GCA_000275925.1_ASM27592v1_genomic_CDS_4867	1	cloud	1	1	0
GCA_000275925.1_ASM27592v1_genomic_CDS_4868	AJXH01000386.1	103206	104732	-	GCA_001705955.1_ASM170595v1_genomic_CDS_0737	1	persistent	2	6	27
GCA_000275925.1_ASM27592v1_genomic_CDS_4869	AJXH01000386.1	104884	105297	+	GCA_002029325.1_ASM202932v1_genomic_CDS_2865	1	shell	2	0	1
GCA_000275925.1_ASM27592v1_genomic_CDS_4870	AJXH01000386.1	105299	105553	+	GCA_001467325.1_ASM146732v1_genomic_CDS_4173	1	persistent	1	3	7
GCA_000275925.1_ASM27592v1_genomic_CDS_4871	AJXH01000386.1	105595	106074	+	GCA_000497835.1_L18_assembly_1.0_genomic_CDS_3529	1	persistent	3	0	10
GCA_000275925.1_ASM27592v1_genomic_CDS_4872	AJXH01000386.1	106196	106651	-	GCA_001828745.1_ASM182874v1_genomic_CDS_2522	1	persistent	3	4	18
GCA_000275925.1_ASM27592v1_genomic_CDS_4873	AJXH01000386.1	106728	107090	+	GCA_000801855.1_PfAU11518_genomic_CDS_0534	1	shell	2	0	1
GCA_000275925.1_ASM27592v1_genomic_CDS_4874	AJXH01000386.1	107486	108922	-	GCA_001270005.1_ASM127000v1_genomic_CDS_3509	1	persistent	3	4	18
GCA_000275925.1_ASM27592v1_genomic_CDS_4875	AJXH01000386.1	108919	110004	-	GCA_000467025.1_ASM46702v1_genomic_CDS_7722	1	persistent	2	4	24
GCA_000275925.1_ASM27592v1_genomic_CDS_4876	AJXH01000386.1	110292	110717	-	GCA_000275925.1_ASM27592v1_genomic_CDS_4876	1	cloud	1	1	0
GCA_000275925.1_ASM27592v1_genomic_CDS_4877	AJXH01000386.1	110795	111331	-	GCA_001828795.1_ASM182879v1_genomic_CDS_2336	1	shell	2	0	3
GCA_000275925.1_ASM27592v1_genomic_CDS_4878	AJXH01000386.1	111461	112867	-	GCA_000705195.1_RH_uta_asm_3_0324_genomic_CDS_0563	1	persistent	2	3	33
GCA_000275925.1_ASM27592v1_genomic_CDS_4879	AJXH01000386.1	113202	114656	+	GCA_001641345.1_ASM164134v1_genomic_CDS_1572	1	persistent	3	1	8
GCA_000275925.1_ASM27592v1_genomic_CDS_4880	AJXH01000386.1	114631	114720	+	GCA_001641345.1_ASM164134v1_genomic_CDS_1571	1	shell	2	0	1
GCA_000275925.1_ASM27592v1_genomic_CDS_4881	AJXH01000386.1	114796	116616	+	GCA_000733635.1_ASM73363v1_genomic_CDS_3682	1	persistent	2	8	23
GCA_000275925.1_ASM27592v1_genomic_CDS_4882	AJXH01000386.1	116820	117254	-	GCA_000467065.1_ASM46706v1_genomic_CDS_2627	1	shell	3	5	16
GCA_000275925.1_ASM27592v1_genomic_CDS_4883	AJXH01000386.1	117495	119945	+	GCA_000467025.1_ASM46702v1_genomic_CDS_7710	1	shell	3	3	20
GCA_000275925.1_ASM27592v1_genomic_CDS_4884	AJXH01000386.1	120079	123129	+	GCA_002255865.1_ASM225586v1_genomic_CDS_4900	1	cloud	0	3	1
GCA_000275925.1_ASM27592v1_genomic_CDS_4885	AJXH01000386.1	123129	124484	+	GCA_001641325.1_ASM164132v1_genomic_CDS_3513	1	shell	1	1	1
GCA_000275925.1_ASM27592v1_genomic_CDS_4886	AJXH01000386.1	124594	125604	+	GCA_000733635.1_ASM73363v1_genomic_CDS_3689	1	persistent	2	6	37
GCA_000275925.1_ASM27592v1_genomic_CDS_4887	AJXH01000386.1	125864	126118	+	GCA_001010525.1_ASM101052v1_genomic_CDS_4699	1	persistent	1	5	16
GCA_000275925.1_ASM27592v1_genomic_CDS_4888	AJXH01000386.1	126149	126718	+	GCA_000275925.1_ASM27592v1_genomic_CDS_4888	1	shell	1	2	0
GCA_000275925.1_ASM27592v1_genomic_CDS_4889	AJXH01000386.1	126808	128172	-	GCA_000467045.1_ASM46704v1_genomic_CDS_1055	1	shell	1	5	11
GCA_000275925.1_ASM27592v1_genomic_CDS_4890	AJXH01000386.1	128281	129030	+	GCA_000282735.1_ASM28273v1_genomic_CDS_2010	1	persistent	0	5	18
GCA_000275925.1_ASM27592v1_genomic_CDS_4891	AJXH01000386.1	129027	129584	+	GCA_000801915.1_PfAU12271_genomic_CDS_2296	1	shell	2	0	1
