gene	contig	start	stop	strand	family	nb_copy_in_org	partition	persistent_neighbors	shell_neighbors	cloud_neighbors
GCA_000258285.1_ASM25828v1_genomic_CDS_4558	AJKG01000083.1	54322	57843	+	GCA_001513025.1_ASM151302v1_genomic_CDS_1920	1	shell	3	1	1
GCA_000258285.1_ASM25828v1_genomic_CDS_4559	AJKG01000083.1	57993	58943	+	GCA_001828745.1_ASM182874v1_genomic_CDS_1876	1	persistent	1	4	31
GCA_000258285.1_ASM25828v1_genomic_CDS_4560	AJKG01000083.1	59013	60341	+	GCA_000572265.1_PA01_BK1_genomic_CDS_1104	1	shell	2	0	4
GCA_000258285.1_ASM25828v1_genomic_CDS_4561	AJKG01000083.1	60512	62140	+	GCA_000935665.1_PDCFBP4219-G1_genomic_CDS_0453	1	persistent	1	3	35
GCA_000258285.1_ASM25828v1_genomic_CDS_4562	AJKG01000083.1	62143	62988	+	GCA_001828815.1_ASM182881v1_genomic_CDS_3669	1	persistent	2	0	4
GCA_000258285.1_ASM25828v1_genomic_CDS_4563	AJKG01000083.1	63034	64323	+	GCA_001269555.1_ASM126955v1_genomic_CDS_0731	1	persistent	3	0	8
GCA_000258285.1_ASM25828v1_genomic_CDS_4564	AJKG01000083.1	64388	64672	+	GCA_002256045.1_ASM225604v1_genomic_CDS_2591	1	persistent	2	1	12
GCA_000258285.1_ASM25828v1_genomic_CDS_4565	AJKG01000083.1	64692	65396	+	GCA_001921095.1_TRN6622_genomic_CDS_2514	1	shell	1	1	0
GCA_000258285.1_ASM25828v1_genomic_CDS_4566	AJKG01000083.1	65457	65705	-	GCA_000987945.1_ASM98794v1_genomic_CDS_0077	1	shell	0	3	5
GCA_000258285.1_ASM25828v1_genomic_CDS_4567	AJKG01000083.1	65671	66897	-	GCA_001828735.1_ASM182873v1_genomic_CDS_2099	1	shell	2	1	2
GCA_000258285.1_ASM25828v1_genomic_CDS_4568	AJKG01000083.1	66973	67881	-	GCA_000497835.1_L18_assembly_1.0_genomic_CDS_2328	1	persistent	2	2	11
GCA_000258285.1_ASM25828v1_genomic_CDS_4569	AJKG01000083.1	68013	69125	+	GCA_000285355.1_ASM28535v1_genomic_CDS_5152	1	persistent	2	0	17
GCA_000258285.1_ASM25828v1_genomic_CDS_4570	AJKG01000083.1	69179	70030	+	GCA_000258285.1_ASM25828v1_genomic_CDS_4570	1	persistent	3	1	0
GCA_000258285.1_ASM25828v1_genomic_CDS_4571	AJKG01000083.1	70101	70574	+	GCA_000828755.1_ASM82875v1_genomic_CDS_3324	1	persistent	2	1	15
GCA_000258285.1_ASM25828v1_genomic_CDS_4572	AJKG01000083.1	70571	71638	+	GCA_001452885.1_WH-SGI-V-07252_genomic_CDS_2465	1	shell	4	0	0
GCA_000258285.1_ASM25828v1_genomic_CDS_4573	AJKG01000083.1	71626	72375	+	GCA_000399805.1_Pseudoaeru02_genomic_CDS_3870	1	persistent	2	1	7
GCA_000258285.1_ASM25828v1_genomic_CDS_4574	AJKG01000083.1	72375	73043	+	GCA_001312185.1_ASM131218v1_genomic_CDS_7884	1	persistent	1	3	21
GCA_000258285.1_ASM25828v1_genomic_CDS_4575	AJKG01000083.1	73089	73982	+	GCA_001453465.1_WH-SGI-V-07639_genomic_CDS_0448	1	shell	2	1	3
GCA_000258285.1_ASM25828v1_genomic_CDS_4576	AJKG01000083.1	74087	75091	+	GCA_002208585.1_ASM220858v1_genomic_CDS_3976	1	persistent	3	5	20
GCA_000258285.1_ASM25828v1_genomic_CDS_4577	AJKG01000083.1	75518	75841	-	GCA_000505825.1_P.aer_PK6_genomic_CDS_1362	1	persistent	4	1	13
GCA_000258285.1_ASM25828v1_genomic_CDS_4578	AJKG01000083.1	75908	78475	-	GCA_000467045.1_ASM46704v1_genomic_CDS_3429	1	persistent	1	6	26
GCA_000258285.1_ASM25828v1_genomic_CDS_4579	AJKG01000083.1	78601	79608	-	GCA_000505825.1_P.aer_PK6_genomic_CDS_1364	1	shell	1	1	3
GCA_000258285.1_ASM25828v1_genomic_CDS_4580	AJKG01000083.1	79756	80262	+	GCA_000705215.1_RH_utaHolly_4_genomic_CDS_0752	1	shell	1	2	2
GCA_000258285.1_ASM25828v1_genomic_CDS_4581	AJKG01000083.1	80396	81436	+	GCA_002215625.1_ASM221562v1_genomic_CDS_1326	1	persistent	0	8	38
GCA_000258285.1_ASM25828v1_genomic_CDS_4582	AJKG01000083.1	81442	81903	+	GCA_000412735.1_pagenome_genomic_CDS_1328	1	shell	1	2	4
GCA_000258285.1_ASM25828v1_genomic_CDS_4583	AJKG01000083.1	81925	82995	-	GCA_000733615.1_ASM73361v1_genomic_CDS_2816	1	shell	0	2	3
GCA_000258285.1_ASM25828v1_genomic_CDS_4584	AJKG01000083.1	83078	84481	-	GCA_001450625.1_WH-SGI-V-07185_genomic_CDS_6010	1	shell	0	2	0
GCA_000258285.1_ASM25828v1_genomic_CDS_4585	AJKG01000083.1	84661	87066	+	GCA_000152525.1_ASM15252v1_genomic_CDS_2634	1	shell	0	2	9
GCA_000258285.1_ASM25828v1_genomic_CDS_4586	AJKG01000083.1	87190	87411	-	GCA_000733615.1_ASM73361v1_genomic_CDS_2812	1	shell	0	2	0
GCA_000258285.1_ASM25828v1_genomic_CDS_4587	AJKG01000083.1	87430	87840	-	GCA_000733615.1_ASM73361v1_genomic_CDS_2811	1	shell	0	2	3
GCA_000258285.1_ASM25828v1_genomic_CDS_4588	AJKG01000083.1	88016	89077	-	GCA_000399805.1_Pseudoaeru02_genomic_CDS_4709	1	shell	0	2	0
GCA_000258285.1_ASM25828v1_genomic_CDS_4589	AJKG01000083.1	89169	89939	-	GCA_000399805.1_Pseudoaeru02_genomic_CDS_4708	1	shell	0	2	2
GCA_000258285.1_ASM25828v1_genomic_CDS_4590	AJKG01000083.1	89932	90825	-	GCA_000399805.1_Pseudoaeru02_genomic_CDS_4707	1	shell	0	2	2
GCA_000258285.1_ASM25828v1_genomic_CDS_4591	AJKG01000083.1	90830	91921	-	GCA_000399805.1_Pseudoaeru02_genomic_CDS_4706	1	shell	0	2	0
GCA_000258285.1_ASM25828v1_genomic_CDS_4592	AJKG01000083.1	92180	92896	+	GCA_000467675.1_PseVRFPA03_genomic_CDS_6500	1	shell	0	2	1
GCA_000258285.1_ASM25828v1_genomic_CDS_4593	AJKG01000083.1	92900	93793	-	GCA_001465155.1_ASM146515v1_genomic_CDS_2694	1	shell	1	1	2
GCA_000258285.1_ASM25828v1_genomic_CDS_4594	AJKG01000083.1	93959	94612	+	GCA_001465025.1_Pseudomonas_sp._Ga0074129_genomic_CDS_1635	1	persistent	3	3	15
GCA_000258285.1_ASM25828v1_genomic_CDS_4595	AJKG01000083.1	94684	95055	+	GCA_000759445.1_ASM75944v1_genomic_CDS_2906	1	persistent	3	0	1
GCA_000258285.1_ASM25828v1_genomic_CDS_4596	AJKG01000083.1	95125	96735	-	GCA_000467025.1_ASM46702v1_genomic_CDS_7596	1	persistent	4	4	33
GCA_000258285.1_ASM25828v1_genomic_CDS_4597	AJKG01000083.1	96979	97242	+	GCA_001990445.1_ASM199044v1_genomic_CDS_2511	1	persistent	2	5	13
GCA_000258285.1_ASM25828v1_genomic_CDS_4598	AJKG01000083.1	97242	97394	+	GCA_000531435.1_PA38182_genomic_CDS_3947	1	shell	1	1	7
GCA_000258285.1_ASM25828v1_genomic_CDS_4599	AJKG01000083.1	97422	98207	-	GCA_000733615.1_ASM73361v1_genomic_CDS_7494	1	shell	0	2	5
GCA_000258285.1_ASM25828v1_genomic_CDS_4600	AJKG01000083.1	98335	99150	+	GCA_001990445.1_ASM199044v1_genomic_CDS_2514	1	shell	0	2	3
GCA_000258285.1_ASM25828v1_genomic_CDS_4601	AJKG01000083.1	99350	100672	+	GCA_000705195.1_RH_uta_asm_3_0324_genomic_CDS_5211	1	shell	1	4	8
GCA_000258285.1_ASM25828v1_genomic_CDS_4602	AJKG01000083.1	100762	101835	+	GCA_000258285.1_ASM25828v1_genomic_CDS_4602	1	shell	0	2	2
GCA_000258285.1_ASM25828v1_genomic_CDS_4603	AJKG01000083.1	101832	103241	-	GCA_000399805.1_Pseudoaeru02_genomic_CDS_4694	1	shell	1	3	4
GCA_000258285.1_ASM25828v1_genomic_CDS_4604	AJKG01000083.1	103460	104347	-	GCA_000705195.1_RH_uta_asm_3_0324_genomic_CDS_6205	1	shell	0	2	1
GCA_000258285.1_ASM25828v1_genomic_CDS_4605	AJKG01000083.1	104461	106188	+	GCA_000335395.3_ASM33539v3_genomic_CDS_1395	1	shell	0	2	1
GCA_000258285.1_ASM25828v1_genomic_CDS_4606	AJKG01000083.1	106227	107414	+	GCA_000152525.1_ASM15252v1_genomic_CDS_2613	1	shell	1	2	6
GCA_000258285.1_ASM25828v1_genomic_CDS_4607	AJKG01000083.1	107474	108271	+	GCA_001007345.1_ASM100734v1_genomic_CDS_1798	1	shell	0	2	4
GCA_000258285.1_ASM25828v1_genomic_CDS_4608	AJKG01000083.1	108268	109800	+	GCA_000467675.1_PseVRFPA03_genomic_CDS_6483	1	shell	0	2	3
GCA_000258285.1_ASM25828v1_genomic_CDS_4609	AJKG01000083.1	109823	111028	+	GCA_001453465.1_WH-SGI-V-07639_genomic_CDS_0414	1	shell	0	2	1
GCA_000258285.1_ASM25828v1_genomic_CDS_4610	AJKG01000083.1	111081	112331	+	GCA_001036075.1_ASM103607v1_genomic_CDS_0388	1	shell	1	2	2
GCA_000258285.1_ASM25828v1_genomic_CDS_4611	AJKG01000083.1	112337	113257	-	GCA_000467005.1_ASM46700v1_genomic_CDS_1588	1	persistent	1	11	43
GCA_000258285.1_ASM25828v1_genomic_CDS_4612	AJKG01000083.1	113556	114542	+	GCA_000412735.1_pagenome_genomic_CDS_1360	1	shell	1	3	8
GCA_000258285.1_ASM25828v1_genomic_CDS_4613	AJKG01000083.1	114559	114888	-	GCA_001467325.1_ASM146732v1_genomic_CDS_2909	1	shell	0	8	5
GCA_000258285.1_ASM25828v1_genomic_CDS_4614	AJKG01000083.1	115021	116559	-	GCA_000953455.1_Ppseudo_Pac_genomic_CDS_1104	1	shell	1	4	4
GCA_000258285.1_ASM25828v1_genomic_CDS_4615	AJKG01000083.1	116838	117593	-	GCA_002208585.1_ASM220858v1_genomic_CDS_5833	1	persistent	2	2	11
GCA_000258285.1_ASM25828v1_genomic_CDS_4616	AJKG01000083.1	117799	119316	-	GCA_000801855.1_PfAU11518_genomic_CDS_2032	1	persistent	3	2	10
GCA_000258285.1_ASM25828v1_genomic_CDS_4617	AJKG01000083.1	119356	120195	-	GCA_002025755.1_ASM202575v1_genomic_CDS_5782	1	persistent	2	0	5
GCA_000258285.1_ASM25828v1_genomic_CDS_4618	AJKG01000083.1	120460	120930	+	GCA_000801915.1_PfAU12271_genomic_CDS_1364	1	persistent	4	1	19
GCA_000258285.1_ASM25828v1_genomic_CDS_4619	AJKG01000083.1	120994	122478	+	GCA_001010525.1_ASM101052v1_genomic_CDS_4635	1	shell	1	1	5
GCA_000258285.1_ASM25828v1_genomic_CDS_4620	AJKG01000083.1	122674	123459	+	GCA_001010525.1_ASM101052v1_genomic_CDS_4634	1	shell	0	5	6
GCA_000258285.1_ASM25828v1_genomic_CDS_4621	AJKG01000083.1	124247	124669	-	GCA_000572265.1_PA01_BK1_genomic_CDS_1041	1	shell	1	2	10
GCA_000258285.1_ASM25828v1_genomic_CDS_4622	AJKG01000083.1	124768	125298	-	GCA_000572265.1_PA01_BK1_genomic_CDS_1040	1	shell	0	2	2
GCA_000258285.1_ASM25828v1_genomic_CDS_4623	AJKG01000083.1	125481	125678	+	GCA_000399805.1_Pseudoaeru02_genomic_CDS_4674	1	shell	0	2	1
GCA_000258285.1_ASM25828v1_genomic_CDS_4624	AJKG01000083.1	125657	126295	-	GCA_000531435.1_PA38182_genomic_CDS_3915	1	shell	0	2	3
GCA_000258285.1_ASM25828v1_genomic_CDS_4625	AJKG01000083.1	126661	127839	+	GCA_001465155.1_ASM146515v1_genomic_CDS_2662	1	shell	0	5	3
GCA_000258285.1_ASM25828v1_genomic_CDS_4626	AJKG01000083.1	127847	128023	-	GCA_002025755.1_ASM202575v1_genomic_CDS_5878	1	shell	0	3	1
GCA_000258285.1_ASM25828v1_genomic_CDS_4627	AJKG01000083.1	128150	129073	-	GCA_000987945.1_ASM98794v1_genomic_CDS_3861	1	shell	0	3	1
GCA_000258285.1_ASM25828v1_genomic_CDS_4628	AJKG01000083.1	129205	130698	+	GCA_001921095.1_TRN6622_genomic_CDS_2577	1	shell	0	2	4
GCA_000258285.1_ASM25828v1_genomic_CDS_4629	AJKG01000083.1	130714	131610	+	GCA_000399805.1_Pseudoaeru02_genomic_CDS_4666	1	shell	0	3	3
GCA_000258285.1_ASM25828v1_genomic_CDS_4630	AJKG01000083.1	131712	133598	+	GCA_001990445.1_ASM199044v1_genomic_CDS_5460	1	shell	0	4	8
GCA_000258285.1_ASM25828v1_genomic_CDS_4631	AJKG01000083.1	133656	134669	-	GCA_001007345.1_ASM100734v1_genomic_CDS_3779	1	shell	0	2	4
GCA_000258285.1_ASM25828v1_genomic_CDS_4632	AJKG01000083.1	134691	134984	-	GCA_000705195.1_RH_uta_asm_3_0324_genomic_CDS_3095	1	shell	0	2	1
GCA_000258285.1_ASM25828v1_genomic_CDS_4633	AJKG01000083.1	135080	136000	+	GCA_000467675.1_PseVRFPA03_genomic_CDS_6454	1	shell	0	2	3
GCA_000258285.1_ASM25828v1_genomic_CDS_4634	AJKG01000083.1	135985	136293	+	GCA_000258285.1_ASM25828v1_genomic_CDS_4634	1	cloud	0	1	1
GCA_000258285.1_ASM25828v1_genomic_CDS_4635	AJKG01000083.1	136280	136552	-	GCA_000258285.1_ASM25828v1_genomic_CDS_4635	1	cloud	0	0	4
GCA_000258285.1_ASM25828v1_genomic_CDS_4636	AJKG01000083.1	136555	138888	-	GCA_000705195.1_RH_uta_asm_3_0324_genomic_CDS_3099	1	cloud	0	1	1
GCA_000258285.1_ASM25828v1_genomic_CDS_4637	AJKG01000083.1	139369	140148	-	GCA_001045515.1_ASM104551v1_genomic_CDS_5984	1	shell	0	3	5
GCA_000258285.1_ASM25828v1_genomic_CDS_4638	AJKG01000083.1	140158	141147	-	GCA_001036075.1_ASM103607v1_genomic_CDS_0725	1	shell	0	4	8
GCA_000258285.1_ASM25828v1_genomic_CDS_4639	AJKG01000083.1	141475	144345	+	GCA_000825745.1_PAE221_genomic_CDS_1577	1	shell	0	7	6
GCA_000258285.1_ASM25828v1_genomic_CDS_4640	AJKG01000083.1	144345	145289	+	GCA_001010525.1_ASM101052v1_genomic_CDS_4953	1	shell	0	3	2
GCA_000258285.1_ASM25828v1_genomic_CDS_4641	AJKG01000083.1	145291	147048	+	GCA_001007345.1_ASM100734v1_genomic_CDS_2914	1	shell	0	4	4
GCA_000258285.1_ASM25828v1_genomic_CDS_4642	AJKG01000083.1	147202	148596	-	GCA_001036075.1_ASM103607v1_genomic_CDS_4072	1	shell	1	4	4
GCA_000258285.1_ASM25828v1_genomic_CDS_4643	AJKG01000083.1	148593	149006	-	GCA_000705215.1_RH_utaHolly_4_genomic_CDS_0686	1	shell	0	4	1
GCA_000258285.1_ASM25828v1_genomic_CDS_4644	AJKG01000083.1	149003	149350	-	GCA_001605875.1_ASM160587v1_genomic_CDS_6533	1	shell	0	2	2
GCA_000258285.1_ASM25828v1_genomic_CDS_4645	AJKG01000083.1	149347	150996	-	GCA_000467675.1_PseVRFPA03_genomic_CDS_2366	1	shell	1	2	2
GCA_000258285.1_ASM25828v1_genomic_CDS_4646	AJKG01000083.1	150993	151880	-	GCA_000572265.1_PA01_BK1_genomic_CDS_1009	1	shell	0	3	0
GCA_000258285.1_ASM25828v1_genomic_CDS_4647	AJKG01000083.1	151877	153865	-	GCA_000572265.1_PA01_BK1_genomic_CDS_1008	1	shell	0	5	10
GCA_000258285.1_ASM25828v1_genomic_CDS_4648	AJKG01000083.1	153862	154881	-	GCA_000733635.1_ASM73363v1_genomic_CDS_3962	1	shell	0	3	5
GCA_000258285.1_ASM25828v1_genomic_CDS_4649	AJKG01000083.1	154878	156026	-	GCA_000467675.1_PseVRFPA03_genomic_CDS_6439	1	shell	1	1	4
GCA_000258285.1_ASM25828v1_genomic_CDS_4650	AJKG01000083.1	156414	157859	-	GCA_000478865.2_ASM47886v2_genomic_CDS_3172	1	persistent	1	5	36
GCA_000258285.1_ASM25828v1_genomic_CDS_4651	AJKG01000083.1	158056	158706	-	GCA_001547575.1_ASM154757v1_genomic_CDS_2876	1	shell	2	1	4
GCA_000258285.1_ASM25828v1_genomic_CDS_4652	AJKG01000083.1	158779	159954	-	GCA_000531435.1_PA38182_genomic_CDS_3882	1	shell	1	1	2
GCA_000258285.1_ASM25828v1_genomic_CDS_4653	AJKG01000083.1	159969	161531	-	GCA_000497835.1_L18_assembly_1.0_genomic_CDS_2615	1	persistent	0	7	17
GCA_000258285.1_ASM25828v1_genomic_CDS_4654	AJKG01000083.1	161761	162864	-	GCA_000399805.1_Pseudoaeru02_genomic_CDS_4642	1	shell	1	1	2
GCA_000258285.1_ASM25828v1_genomic_CDS_4655	AJKG01000083.1	162868	164292	-	GCA_001465155.1_ASM146515v1_genomic_CDS_2632	1	shell	0	2	2
GCA_000258285.1_ASM25828v1_genomic_CDS_4656	AJKG01000083.1	164305	165936	-	GCA_001465445.1_ADP0v1_genomic_CDS_0510	1	shell	0	2	4
GCA_000258285.1_ASM25828v1_genomic_CDS_4657	AJKG01000083.1	165957	167429	-	GCA_001454745.1_WH-SGI-V-07311_genomic_CDS_3647	1	shell	0	2	2
GCA_000258285.1_ASM25828v1_genomic_CDS_4658	AJKG01000083.1	167426	168853	-	GCA_001465445.1_ADP0v1_genomic_CDS_0508	1	shell	0	2	4
GCA_000258285.1_ASM25828v1_genomic_CDS_4659	AJKG01000083.1	168867	170036	-	GCA_001454745.1_WH-SGI-V-07311_genomic_CDS_3649	1	shell	1	1	3
GCA_000258285.1_ASM25828v1_genomic_CDS_4660	AJKG01000083.1	170119	171600	-	GCA_000467025.1_ASM46702v1_genomic_CDS_7140	1	persistent	1	3	17
GCA_000258285.1_ASM25828v1_genomic_CDS_4661	AJKG01000083.1	171743	173053	-	GCA_002255865.1_ASM225586v1_genomic_CDS_0283	1	persistent	2	2	8
GCA_000258285.1_ASM25828v1_genomic_CDS_4662	AJKG01000083.1	173955	174734	-	GCA_001036075.1_ASM103607v1_genomic_CDS_3335	1	persistent	4	2	26
GCA_000258285.1_ASM25828v1_genomic_CDS_4663	AJKG01000083.1	174841	175923	-	GCA_000801915.1_PfAU12271_genomic_CDS_1365	1	persistent	4	0	15
GCA_000258285.1_ASM25828v1_genomic_CDS_4664	AJKG01000083.1	175928	176845	-	GCA_001830395.1_ASM183039v1_genomic_CDS_2474	1	persistent	3	2	20
GCA_000258285.1_ASM25828v1_genomic_CDS_4665	AJKG01000083.1	177160	177591	+	GCA_002025755.1_ASM202575v1_genomic_CDS_3538	1	shell	1	1	3
GCA_000258285.1_ASM25828v1_genomic_CDS_4666	AJKG01000083.1	177985	180972	-	GCA_000335395.3_ASM33539v3_genomic_CDS_1460	1	shell	1	1	2
GCA_000258285.1_ASM25828v1_genomic_CDS_4667	AJKG01000083.1	181271	183379	+	GCA_001828745.1_ASM182874v1_genomic_CDS_0468	1	persistent	3	3	13
GCA_000258285.1_ASM25828v1_genomic_CDS_4668	AJKG01000083.1	183492	183818	+	GCA_002010815.1_ASM201081v1_genomic_CDS_0629	1	persistent	3	4	14
GCA_000258285.1_ASM25828v1_genomic_CDS_4669	AJKG01000083.1	183901	185052	+	GCA_000412735.1_pagenome_genomic_CDS_1425	1	shell	1	1	1
GCA_000258285.1_ASM25828v1_genomic_CDS_4670	AJKG01000083.1	185119	185595	-	GCA_001045515.1_ASM104551v1_genomic_CDS_5950	1	shell	1	2	5
GCA_000258285.1_ASM25828v1_genomic_CDS_4671	AJKG01000083.1	185805	186026	-	GCA_000335395.3_ASM33539v3_genomic_CDS_1466	1	shell	2	1	2
GCA_000258285.1_ASM25828v1_genomic_CDS_4672	AJKG01000083.1	186286	186888	+	GCA_000751715.1_HGAP_corrected_genomic_CDS_5050	1	persistent	1	2	7
GCA_000258285.1_ASM25828v1_genomic_CDS_4673	AJKG01000083.1	187067	187741	-	GCA_001467325.1_ASM146732v1_genomic_CDS_2927	1	persistent	5	4	9
GCA_000258285.1_ASM25828v1_genomic_CDS_4674	AJKG01000083.1	187738	188784	-	GCA_000292775.1_PPS11_1.0_genomic_CDS_3122	1	persistent	1	3	17
GCA_000258285.1_ASM25828v1_genomic_CDS_4675	AJKG01000083.1	188917	189882	+	GCA_001010525.1_ASM101052v1_genomic_CDS_4987	1	shell	3	0	1
GCA_000258285.1_ASM25828v1_genomic_CDS_4676	AJKG01000083.1	190000	191217	+	GCA_000467005.1_ASM46700v1_genomic_CDS_5068	1	persistent	0	6	31
GCA_000258285.1_ASM25828v1_genomic_CDS_4677	AJKG01000083.1	191309	191695	-	GCA_000572265.1_PA01_BK1_genomic_CDS_0976	1	shell	1	1	0
GCA_000258285.1_ASM25828v1_genomic_CDS_4678	AJKG01000083.1	192072	193229	+	GCA_000152525.1_ASM15252v1_genomic_CDS_2537	1	shell	0	2	3
GCA_000258285.1_ASM25828v1_genomic_CDS_4679	AJKG01000083.1	193226	196387	+	GCA_000467675.1_PseVRFPA03_genomic_CDS_6406	1	shell	0	4	7
GCA_000258285.1_ASM25828v1_genomic_CDS_4680	AJKG01000083.1	196384	197859	+	GCA_000531435.1_PA38182_genomic_CDS_3850	1	shell	0	4	1
GCA_000258285.1_ASM25828v1_genomic_CDS_4681	AJKG01000083.1	198457	198651	+	GCA_000335395.3_ASM33539v3_genomic_CDS_1476	1	shell	0	4	2
GCA_000258285.1_ASM25828v1_genomic_CDS_4682	AJKG01000083.1	199052	200089	+	GCA_001450625.1_WH-SGI-V-07185_genomic_CDS_6107	1	shell	0	3	2
GCA_000258285.1_ASM25828v1_genomic_CDS_4683	AJKG01000083.1	200122	201108	+	GCA_001914085.1_ASM191408v1_genomic_CDS_2845	1	shell	0	2	3
GCA_000258285.1_ASM25828v1_genomic_CDS_4684	AJKG01000083.1	201139	202572	+	GCA_001465155.1_ASM146515v1_genomic_CDS_2603	1	shell	0	2	0
GCA_000258285.1_ASM25828v1_genomic_CDS_4685	AJKG01000083.1	202572	204023	+	GCA_001547575.1_ASM154757v1_genomic_CDS_3070	1	shell	0	3	2
GCA_000258285.1_ASM25828v1_genomic_CDS_4686	AJKG01000083.1	204073	205146	+	GCA_000496325.1_MDRPA05_genomic_CDS_4546	1	shell	0	3	3
GCA_000258285.1_ASM25828v1_genomic_CDS_4687	AJKG01000083.1	205345	205524	-	GCA_000705215.1_RH_utaHolly_4_genomic_CDS_0622	1	shell	1	1	2
GCA_000258285.1_ASM25828v1_genomic_CDS_4688	AJKG01000083.1	205633	206271	-	GCA_001921095.1_TRN6622_genomic_CDS_5141	1	persistent	1	5	32
GCA_000258285.1_ASM25828v1_genomic_CDS_4689	AJKG01000083.1	206268	206984	-	GCA_001465445.1_ADP0v1_genomic_CDS_3154	1	shell	1	1	1
GCA_000258285.1_ASM25828v1_genomic_CDS_4690	AJKG01000083.1	206977	207621	-	GCA_001007345.1_ASM100734v1_genomic_CDS_2306	1	shell	0	3	0
GCA_000258285.1_ASM25828v1_genomic_CDS_4691	AJKG01000083.1	207621	208655	-	GCA_000496325.1_MDRPA05_genomic_CDS_0761	1	shell	0	4	5
GCA_000258285.1_ASM25828v1_genomic_CDS_4692	AJKG01000083.1	208658	210982	-	GCA_001451445.1_WH-SGI-V-07422_genomic_CDS_2437	1	shell	0	5	1
GCA_000258285.1_ASM25828v1_genomic_CDS_4693	AJKG01000083.1	210979	211545	-	GCA_000705195.1_RH_uta_asm_3_0324_genomic_CDS_1493	1	shell	0	3	3
GCA_000258285.1_ASM25828v1_genomic_CDS_4694	AJKG01000083.1	211542	212126	-	GCA_000705195.1_RH_uta_asm_3_0324_genomic_CDS_1492	1	shell	1	3	13
GCA_000258285.1_ASM25828v1_genomic_CDS_4695	AJKG01000083.1	212263	212700	-	GCA_001045515.1_ASM104551v1_genomic_CDS_5923	1	shell	0	3	3
GCA_000258285.1_ASM25828v1_genomic_CDS_4696	AJKG01000083.1	212697	213923	-	GCA_000152525.1_ASM15252v1_genomic_CDS_2517	1	shell	0	4	2
GCA_000258285.1_ASM25828v1_genomic_CDS_4697	AJKG01000083.1	214010	214810	-	GCA_000505805.1_P.aer_PFK10_genomic_CDS_1489	1	shell	1	2	2
GCA_000258285.1_ASM25828v1_genomic_CDS_4698	AJKG01000083.1	214844	216877	-	GCA_000945315.1_PRJEB5504_assembly_1_genomic_CDS_0352	1	persistent	2	4	35
GCA_000258285.1_ASM25828v1_genomic_CDS_4699	AJKG01000083.1	217008	218102	+	GCA_002208585.1_ASM220858v1_genomic_CDS_5803	1	persistent	5	0	6
GCA_000258285.1_ASM25828v1_genomic_CDS_4700	AJKG01000083.1	218203	218769	+	GCA_000282735.1_ASM28273v1_genomic_CDS_4660	1	persistent	3	6	20
GCA_000258285.1_ASM25828v1_genomic_CDS_4701	AJKG01000083.1	219193	220080	+	GCA_000258285.1_ASM25828v1_genomic_CDS_4701	1	shell	1	1	1
GCA_000258285.1_ASM25828v1_genomic_CDS_4702	AJKG01000083.1	220146	221426	+	GCA_000751715.1_HGAP_corrected_genomic_CDS_5020	1	shell	0	3	1
GCA_000258285.1_ASM25828v1_genomic_CDS_4703	AJKG01000083.1	221551	222276	+	GCA_000751715.1_HGAP_corrected_genomic_CDS_5019	1	shell	0	2	0
GCA_000258285.1_ASM25828v1_genomic_CDS_4704	AJKG01000083.1	222456	223061	+	GCA_000751715.1_HGAP_corrected_genomic_CDS_5018	1	shell	0	2	1
GCA_000258285.1_ASM25828v1_genomic_CDS_4705	AJKG01000083.1	223216	224022	+	GCA_000467675.1_PseVRFPA03_genomic_CDS_6372	1	shell	0	3	1
GCA_000258285.1_ASM25828v1_genomic_CDS_4706	AJKG01000083.1	224116	224976	+	GCA_001036075.1_ASM103607v1_genomic_CDS_4040	1	shell	1	2	2
GCA_000258285.1_ASM25828v1_genomic_CDS_4707	AJKG01000083.1	224973	225872	+	GCA_001007345.1_ASM100734v1_genomic_CDS_1375	1	shell	0	2	0
GCA_000258285.1_ASM25828v1_genomic_CDS_4708	AJKG01000083.1	225893	226489	-	GCA_002025755.1_ASM202575v1_genomic_CDS_6486	1	shell	0	2	2
GCA_000258285.1_ASM25828v1_genomic_CDS_4709	AJKG01000083.1	226946	228640	+	GCA_000705155.1_RH_utaHolly_2_genomic_CDS_1771	1	shell	0	4	4
GCA_000258285.1_ASM25828v1_genomic_CDS_4710	AJKG01000083.1	228758	229216	-	GCA_000496325.1_MDRPA05_genomic_CDS_5348	1	shell	0	2	0
GCA_000258285.1_ASM25828v1_genomic_CDS_4711	AJKG01000083.1	229213	229755	-	GCA_000496325.1_MDRPA05_genomic_CDS_5347	1	shell	0	2	1
GCA_000258285.1_ASM25828v1_genomic_CDS_4712	AJKG01000083.1	229775	231103	-	GCA_001452885.1_WH-SGI-V-07252_genomic_CDS_2625	1	shell	0	2	3
GCA_000258285.1_ASM25828v1_genomic_CDS_4713	AJKG01000083.1	231271	232638	-	GCA_002025755.1_ASM202575v1_genomic_CDS_6481	1	shell	1	3	15
GCA_000258285.1_ASM25828v1_genomic_CDS_4714	AJKG01000083.1	232824	234164	+	GCA_000733635.1_ASM73363v1_genomic_CDS_2519	1	shell	0	3	5
GCA_000258285.1_ASM25828v1_genomic_CDS_4715	AJKG01000083.1	234286	236001	-	GCA_000987945.1_ASM98794v1_genomic_CDS_1560	1	shell	0	2	4
